Column A,Column B,Start Position,End Position
"מוטי אילאוויטש, מקהלת שירה ותזמורת פריילך ''הלב-הארץ''",מקהלת שירה,3,4
יעקב שוואקי - A Mother’s Promise (הבטחה של אמא),יעקב שוואקי,0,1
בני פרידמן ותזמורת 'A TEAM' – מחרוזת ברידרלאך,בני פרידמן,0,1
אלעד שער בסינגל חדש ''קח איתך גיטרה'',אלעד שער,0,1
יעקב שוואקי - ישתבח שמו,יעקב שוואקי,0,1
בני פרידמן & אלי מרקוס - מחרוזת ריקודים חב''ד,בני פרידמן,0,1
בני פרידמן & אלי מרקוס - מחרוזת ריקודים חב''ד,אלי מרקוס,3,4
משה דוויק משחרר לקראת שבת ''כי אשמרה שבת'',משה דוויק,0,1
בערי וועבר בסינגל חדש ומקפיץ – 'הדרן',בערי וועבר,0,1
אלי לוין בביצוע ווקאלי ''TATTY MY KING'' (אבא המלך שלי),אלי לוין,0,1
"זאנוויל וינברגר, ארי היל ומקהלת מלכות 'במחרזות מתן תורה'",ארי היל,3,4
שלמה מינס שר רחמיך,שלמה מינס,0,1
יונתן שטרן מארח את אלעד חסידים ברכת הבנים,יונתן שטרן,0,1
אהרן רזאל עם סינגל מהאלבום ''כבן המתגעגע'',אהרן רזאל,0,1
שיר ושיעור ע''י אברהם פריד והנה השם,אברהם פריד,3,4
יצחק מאיר הלפגוט ואידיש נחת 'קנא לשמך',יצחק מאיר,0,1
יצחק מאיר וחברים - מחרוזת חנוכה,יצחק מאיר,0,1
עוזי בודנר - מעין עולם הבא,עוזי בודנר,0,1
מודים אנחנו לך - דינוב,דינוב,4,4
יוני זיגלבוים - כח (Yoni Z - Power),יוני זיגלבוים,0,1
עידו פורטל ורועי אמיר בדואט בן אדם מה לך נרדם,עידו פורטל,0,1
שיר מהרב יואל ראטה בנושא הסמרטפון,יואל ראטה,2,3
הזמר ישי סיידוף מגיש בלדה מרגשת 'הילד של אבא',ישי סיידוף,1,2
יחיאל ליכטיגר בסינגל חדש וייחודי אמת אתה,יחיאל ליכטיגר,0,1
אלעד שער מסלסל במחרוזת תימנית נוסטלגית שניה,אלעד שער,0,1
מוטי שטיינמץ בלחן המפורסם של החזן שמואל מלבסקי הַבֵּן יַקִּיר לִי~1,מוטי שטיינמץ,0,1
יוני שלמה - והכל טוב,יוני שלמה,0,1
בני פרידמן שר שוב בפני רובשקין,בני פרידמן,0,1
יונתן שטרן ולייזר ברוק - כאייל תערוג,יונתן שטרן,0,1
בנצי שטיין בהופעה חיה אצל מנחם טוקר במוצש חי,בנצי שטיין,0,1
"תעיתי כשה אובד, בקש עבדך הגירסא הווקאלית של בנו של גלעד פוטולסקי",גלעד פוטולסקי,11,12
"מקהלת ידידים, דודי קנופלר, שיר ושבח & שייע פרידמן במחרוזת פורים",מקהלת ידידים,0,1
"מקהלת ידידים, דודי קנופלר, שיר ושבח & שייע פרידמן במחרוזת פורים",דודי קנופלר,3,4
חיים גולד ונתן יפת משוררים עם רבי קלונימוס קלמן,חיים גולד,0,1
נהוראי אריאלי משחרר שיר חדש לרגל הולדת בתו ''טוהר'',נהוראי אריאלי,0,1
אושי פישר עם מוטי שטיינמץ בשמחה משפחתית מבצעים מחרוזת ניגוני חב''ד,מוטי שטיינמץ,3,4
מחרוזת חתונה יואלי פישר _ מוטי אילוביץ _ בנצי וברמן _ ששכר גוטמן _ ישראל ורדיגר _ מנחם מושקוביץ _ מקהלת שירה,מוטי אילוביץ,5,6
מחרוזת חתונה יואלי פישר _ מוטי אילוביץ _ בנצי וברמן _ ששכר גוטמן _ ישראל ורדיגר _ מנחם מושקוביץ _ מקהלת שירה,ישראל ורדיגר,14,15
מחרוזת חתונה יואלי פישר _ מוטי אילוביץ _ בנצי וברמן _ ששכר גוטמן _ ישראל ורדיגר _ מנחם מושקוביץ _ מקהלת שירה,מנחם מושקוביץ,17,18
מחרוזת חתונה יואלי פישר _ מוטי אילוביץ _ בנצי וברמן _ ששכר גוטמן _ ישראל ורדיגר _ מנחם מושקוביץ _ מקהלת שירה,מקהלת שירה,20,21
מופע הוקרה חמישים שנה לגדול הזמר מרדכי בן דוד,מרדכי בן דוד,6,8
בני פרידמן - It_s a Rebbe_s Life,בני פרידמן,0,1
מנדי וייס משיק ''גיבור כארי'',מנדי וייס,0,1
קובי גרינבוים בבלדה מרגשת ''כי תעבור במים'',קובי גרינבוים,0,1
אליה גבאי בסינגל חדש ומרגש מתוך צמאה 6 'לכה דודי',אליה גבאי,0,1
שרולי ברונכר & דוד בן ארזה - ירושלים שלי,שרולי ברונכר,0,1
שרולי ברונכר & דוד בן ארזה - ירושלים שלי,דוד בן ארזה,3,5
28 שנים לפטירתו של ר' שלמה קרליבך - שידור מיוחד (חוזר) זמרים בוחרים קרליבך,שלמה קרליבך,6,7
ירא שמים שרוליק רייזמן וחברים,שרוליק רייזמן,2,3
"מושי קרויס, ומקהלת אידיש נחת אז תתחזק",אידיש נחת,4,5
משה דאודי מגיש גד אלבז  ''יהיה לי טוב'' ווקאלי,משה דאודי,0,1
משה דאודי מגיש גד אלבז  ''יהיה לי טוב'' ווקאלי,גד אלבז,3,4
נהוראי אריאלי בסינגל שלישי חדש תתחיל לחייך,נהוראי אריאלי,0,1
יוסי גרין מגיש אידיש נחת 4 - 'אמונה ובטחון' - דוגמה,יוסי גרין,0,1
יוסי גרין מגיש אידיש נחת 4 - 'אמונה ובטחון' - דוגמה,אידיש נחת,3,4
אהרן רזאל שר ‘והשב’ של קרליבך,אהרן רזאל,0,1
"זאנוויל ויינברגר, מקהלת שירה  בקולות וברקים",זאנוויל ויינברגר,0,1
"זאנוויל ויינברגר, מקהלת שירה  בקולות וברקים",מקהלת שירה,3,4
מוטי מונק - יושב ליד זכרון משה,מוטי מונק,0,1
04.הרחמן - ישראל ורדיגר,ישראל ורדיגר,2,3
דודי קאליש - ליבי,דודי קאליש,0,1
ראובן בקר ומשה ברנדמרק ב​מחרוזת חתונה מקפיצה,ראובן בקר,0,1
שאולי וולדנר מקהלת זמירות ויהודה לנגר במחרוזת ריקודים מקפיצה,שאולי וולדנר,0,1
ישראל לאוב - קולי,ישראל לאוב,0,1
דוד בארי עם לחן חדש למנוחה ושמחה מתוך זמירות שבת,דוד בארי,0,1
ביני לנדאו מגיש סינגל חדש פרי יצירתו בשם ''מסע'',ביני לנדאו,0,1
בערי וועבר ומקהלת המזמרים בביצוע מרגש רצה,בערי וועבר,0,1
בערי וועבר ומקהלת המזמרים בביצוע מרגש רצה,המזמרים,3,3
אייל עמרם - תחייך,אייל עמרם,0,1
פיני איינהורן בביצוע שירי רגש באירוע מיוחד,פיני איינהורן,0,1
מתנת בר המצווה שנתנו ילדי אידיש נחת לאחד מילדי המקהלה,אידיש נחת,5,6
ליפא שמעלצר מגיש את אלבום ה-11 געוואלדיג - דוגמה,ליפא שמעלצר,0,1
מוטי אילוביץ בשירו 'יעדער קיינער' (כל אחד אף אחד),מוטי אילוביץ,0,1
08 - הנה ימים באים - ישראל אדלר,ישראל אדלר,6,7
04 תשפיע רוח קדשך - דודי לינקר,דודי לינקר,5,6
מאיר רוזנברג שהלחין את ״בן פיגא״ עם להיט חדש ״איה״,מאיר רוזנברג,0,1
נפתלי קמפה באלבום בכורה – ליחדא שמא,נפתלי קמפה,0,1
יהודה גרין בסינגל חדש דער רבי איז דא,יהודה גרין,0,1
פרויקט 'קפיצת הדרך' והפעם ללהיט העבר דאגה מניין של מרדכי בן דוד,מרדכי בן דוד,11,13
הרב פלאי מבצע משיריו האחרונים של ר' בן ציון שנקר זל,בן ציון שנקר,8,10
יוסף ניוקומב באלבום שלישי חדש 'ביג עבודות' (עבודות גדולות),יוסף ניוקומב,0,1
מוטי אטיאס בסינגל לפורים ''ומרדכי לא יכרע ולא ישתחוה'',מוטי אטיאס,0,1
מיכאל שניצלר בסינגל חדש עד הנה,מיכאל שניצלר,0,1
שלום ברנהולץ בגרסה ווקאלית מושקעת ללהיט שלו ''תפילת חופה'',שלום ברנהולץ,0,1
חיים ישראל ושלומי שבת בדואט – אנעים זמירות,חיים ישראל,0,1
רפאל מלול בסינגל חדש ''תקח איתך'',רפאל מלול,0,1
רק אמונתי איציק דדיה,איציק דדיה,2,3
15 ארי גולדוואג מחדש את שמילי אונגר 'אמת',שמילי אונגר,5,6
"מרדכי שפירא, מקהלת שירה ופריילך - רגע",מרדכי שפירא,0,1
"מרדכי שפירא, מקהלת שירה ופריילך - רגע",מקהלת שירה,3,4
ועכשיו הרמיקס של משה קליין מקפיץ עם שמחה שלמה,משה קליין,3,4
שלמה רג'ה בסינגל חדש - מהמרחקים,שלמה רג'ה,0,1
אברהם פריד מתרגש בניגון המרטיט של ר' מיכל מזלוטשוב,אברהם פריד,0,1
אהרל'ה סמט יואלי דיקמן בסינגל חדש אמת וקיים לעד,אהרל'ה סמט,0,1
אהרל'ה סמט יואלי דיקמן בסינגל חדש אמת וקיים לעד,יואלי דיקמן,2,3
דייויד טויב בסינגל חדש 'מיין נשמה יתירה',דייויד טויב,0,1
בני פרידמן צבי זילברשטיין  פותח,בני פרידמן,0,1
בני פרידמן צבי זילברשטיין  פותח,צבי זילברשטיין,2,3
גבי כהן בסינגל חדש 'ולירושלים',גבי כהן,0,1
11 זיץ עם ארי היל חלק ב,ארי היל,3,4
אסף הרוש משיק סינגל חדש ''למה לי ליפול'',אסף הרוש,0,1
שלומי גרטנר בביצוע השיר שלו ניסים בירושלים לייב,שלומי גרטנר,0,1
שמחה פרידמן אמן הקלרינט ערן ברבר ועמירן דביר ותזמורתו,שמחה פרידמן,0,1
דדי גראוכר חוזר ובענק,דדי גראוכר,0,1
ביצוע מיוחד לשירו של הזמר אהרלה סמט,אהרלה סמט,5,6
איציק דדיה הבוגר ואיציק דדיה הילד בדואט כוכבים,איציק דדיה,0,1
"05 משולם גרינברגר מבצע את שירו עם יואלי גליק, בליווי מקהלת 'ידידים', ו'אידיש נחת'  ''מה תשתוחחי'",משולם גרינברגר,1,2
דניאל דהאן בקאבר ייחודי – להיות לכם,דניאל דהאן,0,1
חנן בן ארי בשיר חדש על המצב -געגועים לבני אדם,חנן בן ארי,0,2
אשר טוב - ישי שלר,ישי שלר,3,4
נפתלי הרשטיק והמקהלה מבצעים את תפילת טל של יוסלה רוזנבלט,נפתלי הרשטיק,0,1
אופיר סלומון מגיש את הגרסה הווקאלית שלו ל''כשהלב בוכה,אופיר סלומון,0,1
חסדו אליהו חייט,אליהו חייט,2,3
מה אברך אופיר אלבז,אופיר אלבז,2,3
זאנוויל ויינברגר בביצוע מרגש ועוצמתי כח הרבים,זאנוויל ויינברגר,0,1
יונתן שינפלד בסינגל חדש 'מכוון גבוה',יונתן שינפלד,0,1
יונתן שטרן ולייזר ברוק בביצוע וואקלי לשיר ''כנפי רוח'',יונתן שטרן,0,1
ר' יואל ראטה בשיר ''באניי מיר'' - אבא תחדש אותי מאלבומו החדש,יואל ראטה,2,3
ישראל ורדיגר מאיר בסינגל 'קומזיצי' חדש ''תאיר'',ישראל ורדיגר,0,1
גרשי אורי בקאבר עוצמתי לחנן בן ארי ''אמן על הילדים'',גרשי אורי,0,1
איתן כץ שר ללא מילים על אסון מירון – ניגון מה נאמר,איתן כץ,0,1
להיט השמחה החסידי החדש של יוסי גרין אין אנחנו מספיקים,יוסי גרין,5,6
אברימי רוט מחדש ''הללו את השם'',אברימי רוט,0,1
אלי קליין בסינגל חדש בואי בשלום,אלי קליין,0,1
קול דודי קובי ברומר,קובי ברומר,2,3
מאיר בן דרור בסינגל ווקאלי ''בוקר טוב'' (מ. שפירא) מתוך אלבומו השני ''לבבות'',מאיר בן דרור,0,2
אריה קונסטלר בסינגל חדש ''לעולם לא רחוק מידי'' - Never Too Far,אריה קונסטלר,0,1
08.א אידעלע - יענקי דסקל,יענקי דסקל,3,4
איציק כהן מגיש את השיר הוואקלי 'מעל פסגת הר הצופים',איציק כהן,0,1
05 יואלי גרינפלד ומקהלת קולות – שמע בני,יואלי גרינפלד,1,2
גרשי אורי & אפרים מרקוביץ - וְזֹאת הַתּוֹרָה,גרשי אורי,0,1
גרשי אורי & אפרים מרקוביץ - וְזֹאת הַתּוֹרָה,אפרים מרקוביץ,3,4
שמואל הוניג בסינגל חדש ''הנה זה בא'',שמואל הוניג,0,1
